sample_id,tr_id,T,target_stop_id,target_time_begin,cur_dev_s,target_delay_s,target_class
9000009_1767737100,9000009,2026-01-06 22:05:00,9900027,2026-01-06 22:17:23.743405191,-16.0,-6.0,ontime
9000009_1767737400,9000009,2026-01-06 22:10:00,9900048,2026-01-06 22:21:23.743405191,8.0,-24.0,ontime
9000009_1767737700,9000009,2026-01-06 22:15:00,9900028,2026-01-06 22:25:23.743405191,-22.0,7.0,ontime
9000009_1767738000,9000009,2026-01-06 22:20:00,9900020,2026-01-06 22:30:23.743405191,0.0,-22.0,ontime
9000009_1767738300,9000009,2026-01-06 22:25:00,9900043,2026-01-06 22:35:23.743405191,-26.0,17.0,ontime
9000009_1767740100,9000009,2026-01-06 22:55:00,9900150,2026-01-06 23:08:23.743405191,-2.0,-6.0,ontime
9000009_1767740400,9000009,2026-01-06 23:00:00,9900151,2026-01-06 23:10:23.743405191,-2.0,34.0,ontime
9000009_1767740700,9000009,2026-01-06 23:05:00,9900057,2026-01-06 23:16:23.743405191,-2.0,-26.0,ontime
9000009_1767741000,9000009,2026-01-06 23:10:00,9900093,2026-01-06 23:20:23.743405191,7.0,26.0,ontime
9000009_1767741300,9000009,2026-01-06 23:15:00,9900090,2026-01-06 23:25:23.743405191,-20.0,17.0,ontime
9000009_1767741600,9000009,2026-01-06 23:20:00,9900123,2026-01-06 23:31:23.743405191,16.0,5.0,ontime
9000009_1767741900,9000009,2026-01-06 23:25:00,9900127,2026-01-06 23:35:23.743405191,-7.0,13.0,ontime
9000009_1767742200,9000009,2026-01-06 23:30:00,9900129,2026-01-06 23:40:23.743405191,-16.0,14.0,ontime
9000009_1767742500,9000009,2026-01-06 23:35:00,9900086,2026-01-06 23:47:23.743405191,5.0,20.0,ontime
9000009_1767742800,9000009,2026-01-06 23:40:00,9900084,2026-01-06 23:51:23.743405191,-3.0,-12.0,ontime
9000009_1767743100,9000009,2026-01-06 23:45:00,9900083,2026-01-06 23:56:23.743405191,24.0,-57.0,ontime
9000010_1767674400,9000010,2026-01-06 04:40:00,10000001,2026-01-06 04:54:47.942481775,0.0,-2.0,ontime
9000010_1767674700,9000010,2026-01-06 04:45:00,10000046,2026-01-06 04:55:47.942481775,0.0,98.0,ontime
9000010_1767675000,9000010,2026-01-06 04:50:00,10000057,2026-01-06 05:01:47.942481775,0.0,46.0,ontime
9000010_1767675300,9000010,2026-01-06 04:55:00,10000041,2026-01-06 05:05:47.942481775,26.0,1.0,ontime
9000010_1767675600,9000010,2026-01-06 05:00:00,10000271,2026-01-06 05:10:47.942481775,63.0,24.0,ontime
9000010_1767675900,9000010,2026-01-06 05:05:00,10000017,2026-01-06 05:15:47.942481775,-9.0,212.0,late
9000010_1767676200,9000010,2026-01-06 05:10:00,10000097,2026-01-06 05:20:47.942481775,20.0,125.0,late
9000010_1767676500,9000010,2026-01-06 05:15:00,10000042,2026-01-06 05:25:47.942481775,248.0,212.0,late
9000010_1767676800,9000010,2026-01-06 05:20:00,10000290,2026-01-06 05:31:47.942481775,151.0,259.0,late
9000010_1767677700,9000010,2026-01-06 05:35:00,10000289,2026-01-06 05:46:47.942481775,259.0,17.0,ontime
9000010_1767678000,9000010,2026-01-06 05:40:00,10000000,2026-01-06 05:51:47.942481775,259.0,52.0,ontime
9000010_1767678300,9000010,2026-01-06 05:45:00,10000009,2026-01-06 05:55:47.942481775,259.0,25.0,ontime
9000010_1767678600,9000010,2026-01-06 05:50:00,10000020,2026-01-06 06:00:47.942481775,71.0,-14.0,ontime
9000010_1767678900,9000010,2026-01-06 05:55:00,10000069,2026-01-06 06:05:47.942481775,79.0,62.0,ontime
9000010_1767679200,9000010,2026-01-06 06:00:00,10000021,2026-01-06 06:10:47.942481775,-35.0,4.0,ontime
9000010_1767679500,9000010,2026-01-06 06:05:00,10000071,2026-01-06 06:15:47.942481775,75.0,-146.0,early
9000010_1767679800,9000010,2026-01-06 06:10:00,10000018,2026-01-06 06:21:47.942481775,8.0,-95.0,early
9000010_1767680100,9000010,2026-01-06 06:15:00,10000253,2026-01-06 06:25:47.942481775,-43.0,-136.0,early
9000010_1767681300,9000010,2026-01-06 06:35:00,10000147,2026-01-06 06:45:47.942481775,-26.0,31.0,ontime
9000010_1767681600,9000010,2026-01-06 06:40:00,10000148,2026-01-06 06:50:47.942481775,-26.0,-20.0,ontime
9000010_1767681900,9000010,2026-01-06 06:45:00,10000120,2026-01-06 06:55:47.942481775,-26.0,-20.0,ontime
9000010_1767682200,9000010,2026-01-06 06:50:00,10000157,2026-01-06 07:00:47.942481775,18.0,-45.0,ontime
9000010_1767682500,9000010,2026-01-06 06:55:00,10000115,2026-01-06 07:05:47.942481775,6.0,-11.0,ontime
9000010_1767682800,9000010,2026-01-06 07:00:00,10000162,2026-01-06 07:10:47.942481775,-11.0,-26.0,ontime
9000010_1767683100,9000010,2026-01-06 07:05:00,10000114,2026-01-06 07:15:47.942481775,9.0,-7.0,ontime
9000010_1767683400,9000010,2026-01-06 07:10:00,10000155,2026-01-06 07:21:47.942481775,13.0,20.0,ontime
9000010_1767686100,9000010,2026-01-06 07:55:00,10000262,2026-01-06 08:07:47.942481775,24.0,29.0,ontime
9000010_1767686400,9000010,2026-01-06 08:00:00,10000107,2026-01-06 08:10:47.942481775,24.0,38.0,ontime
9000010_1767686700,9000010,2026-01-06 08:05:00,10000254,2026-01-06 08:16:47.942481775,24.0,124.0,late
9000010_1767687000,9000010,2026-01-06 08:10:00,10000267,2026-01-06 08:20:47.942481775,40.0,99.0,ontime
9000010_1767687300,9000010,2026-01-06 08:15:00,10000297,2026-01-06 08:25:47.942481775,74.0,258.0,late
9000010_1767687600,9000010,2026-01-06 08:20:00,10000073,2026-01-06 08:30:47.942481775,93.0,85.0,ontime
9000010_1767687900,9000010,2026-01-06 08:25:00,10000044,2026-01-06 08:36:47.942481775,173.0,157.0,late
9000010_1767688200,9000010,2026-01-06 08:30:00,10000090,2026-01-06 08:40:47.942481775,142.0,128.0,late
9000010_1767688500,9000010,2026-01-06 08:35:00,10000285,2026-01-06 08:45:47.942481775,182.0,7.0,ontime
9000010_1767690000,9000010,2026-01-06 09:00:00,10000062,2026-01-06 09:10:47.942481775,80.0,19.0,ontime
9000010_1767690300,9000010,2026-01-06 09:05:00,10000264,2026-01-06 09:15:47.942481775,80.0,-92.0,early
9000010_1767690600,9000010,2026-01-06 09:10:00,10000026,2026-01-06 09:20:47.942481775,80.0,-82.0,early
9000010_1767690900,9000010,2026-01-06 09:15:00,10000105,2026-01-06 09:25:47.942481775,-21.0,-78.0,early
9000010_1767691200,9000010,2026-01-06 09:20:00,10000059,2026-01-06 09:31:47.942481775,-111.0,99.0,ontime
9000010_1767691500,9000010,2026-01-06 09:25:00,10000060,2026-01-06 09:36:47.942481775,-133.0,15.0,ontime
9000010_1767691800,9000010,2026-01-06 09:30:00,10000053,2026-01-06 09:41:47.942481775,46.0,37.0,ontime
9000010_1767692100,9000010,2026-01-06 09:35:00,10000029,2026-01-06 09:46:47.942481775,32.0,52.0,ontime
9000010_1767692400,9000010,2026-01-06 09:40:00,10000298,2026-01-06 09:50:47.942481775,69.0,34.0,ontime
9000010_1767692700,9000010,2026-01-06 09:45:00,10000138,2026-01-06 09:59:47.942481775,59.0,8.0,ontime
9000010_1767693000,9000010,2026-01-06 09:50:00,10000141,2026-01-06 10:00:47.942481775,62.0,-17.0,ontime
9000010_1767693300,9000010,2026-01-06 09:55:00,10000140,2026-01-06 10:06:47.942481775,34.0,-4.0,ontime
9000010_1767693600,9000010,2026-01-06 10:00:00,10000167,2026-01-06 10:10:47.942481775,8.0,5.0,ontime
9000010_1767693900,9000010,2026-01-06 10:05:00,10000169,2026-01-06 10:15:47.942481775,59.0,-16.0,ontime
9000010_1767694200,9000010,2026-01-06 10:10:00,10000137,2026-01-06 10:20:47.942481775,2.0,2.0,ontime
9000010_1767694500,9000010,2026-01-06 10:15:00,10000178,2026-01-06 10:25:47.942481775,-5.0,3.0,ontime
9000010_1767694800,9000010,2026-01-06 10:20:00,10000131,2026-01-06 10:31:47.942481775,15.0,-4.0,ontime
9000010_1767695100,9000010,2026-01-06 10:25:00,10000136,2026-01-06 10:35:47.942481775,-12.0,-29.0,ontime
9000010_1767695400,9000010,2026-01-06 10:30:00,10000168,2026-01-06 10:40:47.942481775,5.0,-19.0,ontime
9000010_1767696600,9000010,2026-01-06 10:50:00,10000299,2026-01-06 11:04:47.942481775,33.0,-69.0,early
9000010_1767696900,9000010,2026-01-06 10:55:00,10000006,2026-01-06 11:06:47.942481775,33.0,-4.0,ontime
9000010_1767697200,9000010,2026-01-06 11:00:00,10000102,2026-01-06 11:10:47.942481775,33.0,30.0,ontime
9000010_1767697500,9000010,2026-01-06 11:05:00,10000079,2026-01-06 11:15:47.942481775,41.0,10.0,ontime
9000010_1767697800,9000010,2026-01-06 11:10:00,10000127,2026-01-06 11:21:47.942481775,-20.0,-50.0,ontime
9000010_1767698100,9000010,2026-01-06 11:15:00,10000078,2026-01-06 11:26:47.942481775,13.0,89.0,ontime
9000010_1767698400,9000010,2026-01-06 11:20:00,10000113,2026-01-06 11:31:47.942481775,21.0,-40.0,ontime
9000010_1767698700,9000010,2026-01-06 11:25:00,10000083,2026-01-06 11:36:47.942481775,10.0,34.0,ontime
9000010_1767699000,9000010,2026-01-06 11:30:00,10000075,2026-01-06 11:41:47.942481775,45.0,0.0,ontime
9000010_1767699300,9000010,2026-01-06 11:35:00,10000089,2026-01-06 11:46:47.942481775,61.0,-41.0,ontime
9000010_1767714300,9000010,2026-01-06 15:45:00,10000182,2026-01-06 15:55:47.942481775,-41.0,25.0,ontime
9000010_1767714600,9000010,2026-01-06 15:50:00,10000183,2026-01-06 16:00:47.942481775,-41.0,-63.0,early
9000010_1767714900,9000010,2026-01-06 15:55:00,10000185,2026-01-06 16:05:47.942481775,-41.0,-53.0,ontime
9000010_1767715200,9000010,2026-01-06 16:00:00,10000272,2026-01-06 16:11:47.942481775,-58.0,-51.0,ontime
9000010_1767715500,9000010,2026-01-06 16:05:00,10000192,2026-01-06 16:15:47.942481775,-138.0,-29.0,ontime
9000010_1767715800,9000010,2026-01-06 16:10:00,10000195,2026-01-06 16:21:47.942481775,-128.0,-21.0,ontime
9000010_1767716100,9000010,2026-01-06 16:15:00,10000197,2026-01-06 16:25:47.942481775,-69.0,-41.0,ontime
9000010_1767716400,9000010,2026-01-06 16:20:00,10000202,2026-01-06 16:30:47.942481775,-57.0,-85.0,early
9000010_1767716700,9000010,2026-01-06 16:25:00,10000203,2026-01-06 16:36:47.942481775,-30.0,-143.0,early
9000010_1767717900,9000010,2026-01-06 16:45:00,10000206,2026-01-06 16:58:47.942481775,-86.0,109.0,ontime
9000010_1767718200,9000010,2026-01-06 16:50:00,10000207,2026-01-06 17:00:47.942481775,-86.0,86.0,ontime
9000010_1767718500,9000010,2026-01-06 16:55:00,10000211,2026-01-06 17:06:47.942481775,-86.0,-37.0,ontime
9000010_1767718800,9000010,2026-01-06 17:00:00,10000109,2026-01-06 17:10:47.942481775,-63.0,-45.0,ontime
9000010_1767719100,9000010,2026-01-06 17:05:00,10000216,2026-01-06 17:15:47.942481775,-49.0,-87.0,early
9000010_1767719400,9000010,2026-01-06 17:10:00,10000217,2026-01-06 17:20:47.942481775,-40.0,-51.0,ontime
9000010_1767719700,9000010,2026-01-06 17:15:00,10000221,2026-01-06 17:25:47.942481775,-13.0,-86.0,early
9000010_1767720000,9000010,2026-01-06 17:20:00,10000225,2026-01-06 17:30:47.942481775,-54.0,-39.0,ontime
9000010_1767720300,9000010,2026-01-06 17:25:00,10000227,2026-01-06 17:35:47.942481775,-121.0,-46.0,ontime
9000010_1767720600,9000010,2026-01-06 17:30:00,10000288,2026-01-06 17:44:47.942481775,-47.0,108.0,ontime
9000010_1767720900,9000010,2026-01-06 17:35:00,10000266,2026-01-06 17:45:47.942481775,4.0,133.0,late
9000010_1767721200,9000010,2026-01-06 17:40:00,10000232,2026-01-06 17:51:47.942481775,-28.0,75.0,ontime
9000010_1767721500,9000010,2026-01-06 17:45:00,10000303,2026-01-06 17:55:47.942481775,108.0,105.0,ontime
9000010_1767721800,9000010,2026-01-06 17:50:00,10000236,2026-01-06 18:00:47.942481775,169.0,-4.0,ontime
9000010_1767722100,9000010,2026-01-06 17:55:00,10000241,2026-01-06 18:05:47.942481775,149.0,70.0,ontime
9000010_1767722400,9000010,2026-01-06 18:00:00,10000252,2026-01-06 18:10:47.942481775,36.0,-137.0,early
9000010_1767722700,9000010,2026-01-06 18:05:00,10000245,2026-01-06 18:16:47.942481775,76.0,-54.0,ontime
9000010_1767723000,9000010,2026-01-06 18:10:00,10000276,2026-01-06 18:20:47.942481775,-87.0,-102.0,early
9000010_1767723300,9000010,2026-01-06 18:15:00,10000248,2026-01-06 18:25:47.942481775,-89.0,-167.0,early
9000011_1767675000,9000011,2026-01-06 04:50:00,10100001,2026-01-06 05:00:18.277703800,0.0,-34.0,ontime
9000011_1767675300,9000011,2026-01-06 04:55:00,10100106,2026-01-06 05:05:18.277703800,0.0,41.0,ontime
9000011_1767675600,9000011,2026-01-06 05:00:00,10100179,2026-01-06 05:10:18.277703800,0.0,15.0,ontime
9000011_1767675900,9000011,2026-01-06 05:05:00,10100271,2026-01-06 05:16:18.277703800,39.0,12.0,ontime
9000011_1767676200,9000011,2026-01-06 05:10:00,10100035,2026-01-06 05:20:18.277703800,28.0,132.0,late
9000011_1767676500,9000011,2026-01-06 05:15:00,10100058,2026-01-06 05:25:18.277703800,-5.0,145.0,late
9000011_1767676800,9000011,2026-01-06 05:20:00,10100002,2026-01-06 05:30:18.277703800,155.0,211.0,late
9000011_1767677100,9000011,2026-01-06 05:25:00,10100180,2026-01-06 05:35:18.277703800,238.0,256.0,late
9000011_1767678000,9000011,2026-01-06 05:40:00,10100289,2026-01-06 05:52:18.277703800,202.0,36.0,ontime
9000011_1767678300,9000011,2026-01-06 05:45:00,10100257,2026-01-06 05:55:18.277703800,202.0,37.0,ontime
9000011_1767678600,9000011,2026-01-06 05:50:00,10100009,2026-01-06 06:01:18.277703800,202.0,40.0,ontime
9000011_1767678900,9000011,2026-01-06 05:55:00,10100094,2026-01-06 06:05:18.277703800,28.0,-57.0,ontime
9000011_1767679200,9000011,2026-01-06 06:00:00,10100019,2026-01-06 06:10:18.277703800,62.0,50.0,ontime
9000011_1767679500,9000011,2026-01-06 06:05:00,10100072,2026-01-06 06:15:18.277703800,-3.0,-29.0,ontime
9000011_1767679800,9000011,2026-01-06 06:10:00,10100071,2026-01-06 06:21:18.277703800,34.0,-97.0,early
9000011_1767680100,9000011,2026-01-06 06:15:00,10100064,2026-01-06 06:25:18.277703800,-59.0,-34.0,ontime
9000011_1767680400,9000011,2026-01-06 06:20:00,10100142,2026-01-06 06:30:18.277703800,-17.0,-185.0,early
9000011_1767681600,9000011,2026-01-06 06:40:00,10100147,2026-01-06 06:51:18.277703800,-60.0,-27.0,ontime
9000011_1767681900,9000011,2026-01-06 06:45:00,10100148,2026-01-06 06:56:18.277703800,-60.0,-14.0,ontime
9000011_1767682200,9000011,2026-01-06 06:50:00,10100124,2026-01-06 07:00:18.277703800,-60.0,9.0,ontime
9000011_1767682500,9000011,2026-01-06 06:55:00,10100118,2026-01-06 07:05:18.277703800,15.0,-28.0,ontime
9000011_1767682800,9000011,2026-01-06 07:00:00,10100115,2026-01-06 07:11:18.277703800,-1.0,7.0,ontime
9000011_1767683100,9000011,2026-01-06 07:05:00,10100117,2026-01-06 07:15:18.277703800,3.0,12.0,ontime
9000011_1767683400,9000011,2026-01-06 07:10:00,10100145,2026-01-06 07:20:18.277703800,-12.0,4.0,ontime
9000011_1767683700,9000011,2026-01-06 07:15:00,10100156,2026-01-06 07:25:18.277703800,-27.0,3.0,ontime
9000011_1767686400,9000011,2026-01-06 08:00:00,10100262,2026-01-06 08:13:18.277703800,-4.0,29.0,ontime
9000011_1767686700,9000011,2026-01-06 08:05:00,10100107,2026-01-06 08:16:18.277703800,-4.0,51.0,ontime
9000011_1767687000,9000011,2026-01-06 08:10:00,10100074,2026-01-06 08:20:18.277703800,-4.0,55.0,ontime
9000011_1767687300,9000011,2026-01-06 08:15:00,10100287,2026-01-06 08:25:18.277703800,-10.0,157.0,late
9000011_1767687600,9000011,2026-01-06 08:20:00,10100279,2026-01-06 08:30:18.277703800,60.0,176.0,late
9000011_1767687900,9000011,2026-01-06 08:25:00,10100259,2026-01-06 08:35:18.277703800,149.0,124.0,late
9000011_1767688200,9000011,2026-01-06 08:30:00,10100087,2026-01-06 08:40:18.277703800,184.0,170.0,late
9000011_1767688500,9000011,2026-01-06 08:35:00,10100251,2026-01-06 08:45:18.277703800,243.0,132.0,late
9000011_1767688800,9000011,2026-01-06 08:40:00,10100285,2026-01-06 08:51:18.277703800,138.0,-20.0,ontime
9000011_1767690300,9000011,2026-01-06 09:05:00,10100062,2026-01-06 09:16:18.277703800,29.0,59.0,ontime
9000011_1767690600,9000011,2026-01-06 09:10:00,10100264,2026-01-06 09:21:18.277703800,29.0,-35.0,ontime
9000011_1767690900,9000011,2026-01-06 09:15:00,10100038,2026-01-06 09:25:18.277703800,29.0,-93.0,early
9000011_1767691200,9000011,2026-01-06 09:20:00,10100061,2026-01-06 09:30:18.277703800,-5.0,-165.0,early
9000011_1767691500,9000011,2026-01-06 09:25:00,10100059,2026-01-06 09:37:18.277703800,-133.0,58.0,ontime
9000011_1767691800,9000011,2026-01-06 09:30:00,10100030,2026-01-06 09:40:18.277703800,-61.0,47.0,ontime
9000011_1767692100,9000011,2026-01-06 09:35:00,10100049,2026-01-06 09:45:18.277703800,33.0,53.0,ontime
9000011_1767692400,9000011,2026-01-06 09:40:00,10100028,2026-01-06 09:50:18.277703800,35.0,19.0,ontime
9000011_1767692700,9000011,2026-01-06 09:45:00,10100298,2026-01-06 09:56:18.277703800,47.0,42.0,ontime
9000011_1767693300,9000011,2026-01-06 09:55:00,10100138,2026-01-06 10:05:18.277703800,77.0,-33.0,ontime
9000011_1767693600,9000011,2026-01-06 10:00:00,10100177,2026-01-06 10:10:18.277703800,42.0,-36.0,ontime
9000011_1767693900,9000011,2026-01-06 10:05:00,10100164,2026-01-06 10:15:18.277703800,42.0,11.0,ontime
9000011_1767694200,9000011,2026-01-06 10:10:00,10100169,2026-01-06 10:21:18.277703800,-11.0,0.0,ontime
9000011_1767694500,9000011,2026-01-06 10:15:00,10100174,2026-01-06 10:25:18.277703800,-5.0,-3.0,ontime
9000011_1767694800,9000011,2026-01-06 10:20:00,10100178,2026-01-06 10:31:18.277703800,0.0,21.0,ontime
9000011_1767695100,9000011,2026-01-06 10:25:00,10100128,2026-01-06 10:35:18.277703800,15.0,-17.0,ontime
9000011_1767695400,9000011,2026-01-06 10:30:00,10100132,2026-01-06 10:40:18.277703800,13.0,-14.0,ontime
9000011_1767695700,9000011,2026-01-06 10:35:00,10100168,2026-01-06 10:46:18.277703800,-3.0,15.0,ontime
9000011_1767697200,9000011,2026-01-06 11:00:00,10100299,2026-01-06 11:10:18.277703800,-5.0,-30.0,ontime
9000011_1767697500,9000011,2026-01-06 11:05:00,10100039,2026-01-06 11:15:18.277703800,-5.0,0.0,ontime
9000011_1767697800,9000011,2026-01-06 11:10:00,10100088,2026-01-06 11:20:18.277703800,-5.0,33.0,ontime
9000011_1767698100,9000011,2026-01-06 11:15:00,10100103,2026-01-06 11:25:18.277703800,43.0,8.0,ontime
9000011_1767698400,9000011,2026-01-06 11:20:00,10100078,2026-01-06 11:32:18.277703800,22.0,78.0,ontime
9000011_1767698700,9000011,2026-01-06 11:25:00,10100052,2026-01-06 11:35:18.277703800,-40.0,45.0,ontime
9000011_1767699000,9000011,2026-01-06 11:30:00,10100082,2026-01-06 11:40:18.277703800,0.0,51.0,ontime
9000011_1767699300,9000011,2026-01-06 11:35:00,10100076,2026-01-06 11:45:18.277703800,42.0,60.0,ontime
9000011_1767699600,9000011,2026-01-06 11:40:00,10100089,2026-01-06 11:52:18.277703800,38.0,-44.0,ontime
9000011_1767714600,9000011,2026-01-06 15:50:00,10100182,2026-01-06 16:01:18.277703800,-44.0,-9.0,ontime
9000011_1767714900,9000011,2026-01-06 15:55:00,10100183,2026-01-06 16:06:18.277703800,-44.0,-78.0,early
9000011_1767715200,9000011,2026-01-06 16:00:00,10100185,2026-01-06 16:11:18.277703800,-44.0,-81.0,early
9000011_1767715500,9000011,2026-01-06 16:05:00,10100188,2026-01-06 16:15:18.277703800,-74.0,-135.0,early
9000011_1767715800,9000011,2026-01-06 16:10:00,10100191,2026-01-06 16:20:18.277703800,-95.0,-47.0,ontime
9000011_1767716100,9000011,2026-01-06 16:15:00,10100194,2026-01-06 16:25:18.277703800,-106.0,-43.0,ontime
9000011_1767716400,9000011,2026-01-06 16:20:00,10100198,2026-01-06 16:30:18.277703800,-45.0,-8.0,ontime
9000011_1767716700,9000011,2026-01-06 16:25:00,10100201,2026-01-06 16:35:18.277703800,-23.0,-27.0,ontime
9000011_1767717000,9000011,2026-01-06 16:30:00,10100203,2026-01-06 16:42:18.277703800,26.0,-132.0,early
9000011_1767718200,9000011,2026-01-06 16:50:00,10100206,2026-01-06 17:04:18.277703800,-90.0,112.0,ontime
9000011_1767718500,9000011,2026-01-06 16:55:00,10100207,2026-01-06 17:06:18.277703800,-90.0,76.0,ontime
9000011_1767718800,9000011,2026-01-06 17:00:00,10100210,2026-01-06 17:10:18.277703800,-90.0,-14.0,ontime
9000011_1767719100,9000011,2026-01-06 17:05:00,10100054,2026-01-06 17:15:18.277703800,-73.0,-68.0,early
9000011_1767719400,9000011,2026-01-06 17:10:00,10100216,2026-01-06 17:21:18.277703800,12.0,-70.0,early
9000011_1767719700,9000011,2026-01-06 17:15:00,10100217,2026-01-06 17:26:18.277703800,-26.0,0.0,ontime
9000011_1767720000,9000011,2026-01-06 17:20:00,10100221,2026-01-06 17:31:18.277703800,-43.0,-70.0,early
9000011_1767720300,9000011,2026-01-06 17:25:00,10100225,2026-01-06 17:36:18.277703800,-50.0,3.0,ontime
9000011_1767720600,9000011,2026-01-06 17:30:00,10100227,2026-01-06 17:41:18.277703800,-106.0,-45.0,ontime
9000011_1767720900,9000011,2026-01-06 17:35:00,10100229,2026-01-06 17:45:18.277703800,-65.0,-94.0,early
9000011_1767721200,9000011,2026-01-06 17:40:00,10100288,2026-01-06 17:50:18.277703800,-25.0,109.0,ontime
9000011_1767721500,9000011,2026-01-06 17:45:00,10100231,2026-01-06 17:55:18.277703800,-94.0,178.0,late
9000011_1767721800,9000011,2026-01-06 17:50:00,10100278,2026-01-06 18:00:18.277703800,-94.0,134.0,late
9000011_1767722100,9000011,2026-01-06 17:55:00,10100236,2026-01-06 18:06:18.277703800,123.0,-28.0,ontime
9000011_1767722400,9000011,2026-01-06 18:00:00,10100240,2026-01-06 18:10:18.277703800,57.0,63.0,ontime
9000011_1767722700,9000011,2026-01-06 18:05:00,10100252,2026-01-06 18:16:18.277703800,-4.0,-97.0,early
9000011_1767723000,9000011,2026-01-06 18:10:00,10100244,2026-01-06 18:20:18.277703800,90.0,-102.0,early
9000011_1767723300,9000011,2026-01-06 18:15:00,10100292,2026-01-06 18:25:18.277703800,-57.0,-45.0,ontime
9000011_1767723600,9000011,2026-01-06 18:20:00,10100248,2026-01-06 18:31:18.277703800,-122.0,-138.0,early
9000012_1767668700,9000012,2026-01-06 03:05:00,10200395,2026-01-06 03:16:04.882685946,0.0,85.0,ontime
